timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596214584597,137,Put,200,OK,Thread Group 1-6,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,137,0,0
1596214584622,147,Put,200,OK,Thread Group 1-5,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,147,0,0
1596214584633,141,DELETE,200,OK,Thread Group 1-1,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,141,0,0
1596214584635,144,Put,200,OK,Thread Group 1-2,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,144,0,0
1596214584638,145,Put,200,OK,Thread Group 1-7,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,145,0,0
1596214584643,141,Put,200,OK,Thread Group 1-4,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,141,0,0
1596214584671,146,Put,200,OK,Thread Group 1-8,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,146,0,0
1596214584774,49,GET,200,OK,Thread Group 1-1,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,49,0,30
1596214584725,152,Put,200,OK,Thread Group 1-3,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,152,0,0
1596214584734,150,DELETE,200,OK,Thread Group 1-6,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,150,0,0
1596214584769,145,DELETE,200,OK,Thread Group 1-5,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,145,0,0
1596214584884,44,GET,200,OK,Thread Group 1-6,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,44,0,25
1596214584783,145,DELETE,200,OK,Thread Group 1-7,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,145,0,0
1596214584784,150,DELETE,200,OK,Thread Group 1-4,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,150,0,0
1596214584779,157,DELETE,200,OK,Thread Group 1-2,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,157,0,0
1596214584914,40,GET,200,OK,Thread Group 1-5,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,40,0,25
1596214584817,146,DELETE,200,OK,Thread Group 1-8,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,146,0,0
1596214584929,39,GET,200,OK,Thread Group 1-7,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,39,0,25
1596214584935,42,GET,200,OK,Thread Group 1-4,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,42,0,26
1596214584823,155,POST,201,Created,Thread Group 1-1,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,155,0,10
1596214584937,42,GET,200,OK,Thread Group 1-2,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,42,0,25
1596214584964,45,GET,200,OK,Thread Group 1-8,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,45,0,28
1596214584877,141,DELETE,200,OK,Thread Group 1-3,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,141,0,0
1596214585019,43,GET,200,OK,Thread Group 1-3,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,43,0,25
1596214584928,155,POST,201,Created,Thread Group 1-6,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,155,0,10
1596214584954,155,POST,201,Created,Thread Group 1-5,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,155,0,10
1596214584968,149,POST,201,Created,Thread Group 1-7,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,149,0,10
1596214584978,142,Put,200,OK,Thread Group 1-1,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,142,0,0
1596214584977,151,POST,201,Created,Thread Group 1-4,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,151,0,12
1596214585009,152,POST,201,Created,Thread Group 1-8,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,152,0,9
1596214584979,219,POST,201,Created,Thread Group 1-2,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,219,0,10
1596214585062,160,POST,201,Created,Thread Group 1-3,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,160,0,13
1596214585083,145,Put,200,OK,Thread Group 1-6,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,145,0,0
1596214585109,142,Put,200,OK,Thread Group 1-5,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,142,0,0
1596214585117,139,Put,200,OK,Thread Group 1-7,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,139,0,0
1596214585120,146,DELETE,200,OK,Thread Group 1-1,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,146,0,0
1596214585128,142,Put,200,OK,Thread Group 1-4,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,142,0,0
1596214585267,40,GET,200,OK,Thread Group 1-1,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,40,0,25
1596214585161,160,Put,200,OK,Thread Group 1-8,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,160,0,0
1596214585198,140,Put,200,OK,Thread Group 1-2,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,140,0,0
1596214585223,137,Put,200,OK,Thread Group 1-3,text,true,,834,252,8,8,http://jsonplaceholder.typicode.com/posts/1,137,0,0
1596214585228,139,DELETE,200,OK,Thread Group 1-6,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,139,0,0
1596214585256,145,DELETE,200,OK,Thread Group 1-7,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,145,0,0
1596214585270,139,DELETE,200,OK,Thread Group 1-4,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,139,0,0
1596214585367,42,GET,200,OK,Thread Group 1-6,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,42,0,27
1596214585402,42,GET,200,OK,Thread Group 1-7,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,42,0,27
1596214585322,138,DELETE,200,OK,Thread Group 1-8,text,true,,769,225,8,8,http://jsonplaceholder.typicode.com/posts/%201,138,0,0
1596214585410,50,GET,200,OK,Thread Group 1-4,text,true,,1183,136,8,8,https://jsonplaceholder.typicode.com/posts/1,50,0,27
1596214585307,155,POST,201,Created,Thread Group 1-1,text,true,,963,246,8,8,http://jsonplaceholder.typicode.com/posts,155,0,11
1596214585338,142,DELETE,200,OK,Thread Group 1-2,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,142,0,0
1596214585360,138,DELETE,200,OK,Thread Group 1-3,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,138,0,0
1596214585460,43,GET,200,OK,Thread Group 1-8,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,43,0,27
1596214585472,43,GET,200,OK,Thread Group 1-9,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,43,0,26
1596214585480,42,GET,200,OK,Thread Group 1-2,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,42,0,26
1596214585252,288,DELETE,200,OK,Thread Group 1-5,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,288,0,0
1596214585498,57,GET,200,OK,Thread Group 1-3,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,57,0,27
1596214585410,159,POST,201,Created,Thread Group 1-6,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,159,0,9
1596214585540,49,GET,200,OK,Thread Group 1-5,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,49,0,26
1596214585444,154,POST,201,Created,Thread Group 1-7,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,154,0,10
1596214585460,169,POST,201,Created,Thread Group 1-4,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,169,0,10
1596214585462,171,Put,200,OK,Thread Group 1-1,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,171,0,0
1596214585503,161,POST,201,Created,Thread Group 1-8,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,161,0,10
1596214585522,200,POST,201,Created,Thread Group 1-2,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,200,0,17
1596214585555,175,POST,201,Created,Thread Group 1-3,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,175,0,10
1596214585516,215,POST,201,Created,Thread Group 1-9,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,215,0,23
1596214585569,163,Put,200,OK,Thread Group 1-6,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,163,0,0
1596214585589,148,POST,201,Created,Thread Group 1-5,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,148,0,10
1596214585598,143,Put,200,OK,Thread Group 1-7,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,143,0,0
1596214585629,139,Put,200,OK,Thread Group 1-4,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,139,0,0
1596214585664,138,Put,200,OK,Thread Group 1-8,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,138,0,0
1596214585731,136,Put,200,OK,Thread Group 1-3,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,136,0,0
1596214585722,147,Put,200,OK,Thread Group 1-2,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,147,0,0
1596214585732,139,DELETE,200,OK,Thread Group 1-6,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,139,0,0
1596214585737,139,Put,200,OK,Thread Group 1-5,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,139,0,0
1596214585731,147,Put,200,OK,Thread Group 1-9,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,147,0,0
1596214585741,137,DELETE,200,OK,Thread Group 1-7,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,137,0,0
1596214585769,139,DELETE,200,OK,Thread Group 1-4,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,139,0,0
1596214585633,276,DELETE,200,OK,Thread Group 1-1,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,276,0,0
1596214585871,41,GET,200,OK,Thread Group 1-6,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,41,0,25
1596214585878,42,GET,200,OK,Thread Group 1-7,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,42,0,26
1596214585803,144,DELETE,200,OK,Thread Group 1-8,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,144,0,0
1596214585908,46,GET,200,OK,Thread Group 1-4,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,46,0,27
1596214585909,48,GET,200,OK,Thread Group 1-1,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,48,0,27
1596214585948,42,GET,200,OK,Thread Group 1-8,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,42,0,26
1596214585869,138,DELETE,200,OK,Thread Group 1-2,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,138,0,0
1596214585868,140,DELETE,200,OK,Thread Group 1-3,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,140,0,0
1596214585876,139,DELETE,200,OK,Thread Group 1-5,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,139,0,0
1596214585878,140,DELETE,200,OK,Thread Group 1-9,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,140,0,0
1596214586007,50,GET,200,OK,Thread Group 1-2,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,50,0,30
1596214586009,50,GET,200,OK,Thread Group 1-3,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,50,0,28
1596214586015,49,GET,200,OK,Thread Group 1-5,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,49,0,30
1596214586019,52,GET,200,OK,Thread Group 1-9,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,52,0,28
1596214585920,153,POST,201,Created,Thread Group 1-7,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,153,0,10
1596214585912,162,POST,201,Created,Thread Group 1-6,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,162,0,11
1596214585954,149,POST,201,Created,Thread Group 1-4,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,149,0,10
1596214585957,155,POST,201,Created,Thread Group 1-1,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,155,0,10
1596214586057,154,POST,201,Created,Thread Group 1-2,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,154,0,10
1596214586071,151,POST,201,Created,Thread Group 1-9,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,151,0,10
1596214586074,148,Put,200,OK,Thread Group 1-6,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,148,0,0
1596214586064,160,POST,201,Created,Thread Group 1-5,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,160,0,10
1596214586073,151,Put,200,OK,Thread Group 1-7,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,151,0,0
1596214586103,145,Put,200,OK,Thread Group 1-4,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,145,0,0
1596214586112,138,Put,200,OK,Thread Group 1-1,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,138,0,0
1596214585990,281,POST,201,Created,Thread Group 1-8,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,281,0,9
1596214586059,288,POST,201,Created,Thread Group 1-3,text,true,,963,246,9,9,http://jsonplaceholder.typicode.com/posts,288,0,10
1596214586212,143,Put,200,OK,Thread Group 1-2,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,143,0,0
1596214586222,141,DELETE,200,OK,Thread Group 1-6,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,141,0,0
1596214586224,141,DELETE,200,OK,Thread Group 1-7,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,141,0,0
1596214586222,143,Put,200,OK,Thread Group 1-9,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,143,0,0
1596214586224,146,Put,200,OK,Thread Group 1-5,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,146,0,0
1596214586250,144,DELETE,200,OK,Thread Group 1-1,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,144,0,0
1596214586248,152,DELETE,200,OK,Thread Group 1-4,text,true,,769,225,9,9,http://jsonplaceholder.typicode.com/posts/%201,152,0,0
1596214586364,43,GET,200,OK,Thread Group 1-6,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,43,0,25
1596214586365,44,GET,200,OK,Thread Group 1-7,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,44,0,25
1596214586271,140,Put,200,OK,Thread Group 1-8,text,true,,834,252,9,9,http://jsonplaceholder.typicode.com/posts/1,140,0,0
1596214586394,44,GET,200,OK,Thread Group 1-1,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,44,0,27
1596214586401,41,GET,200,OK,Thread Group 1-4,text,true,,1183,136,9,9,https://jsonplaceholder.typicode.com/posts/1,41,0,26
1596214586347,142,Put,200,OK,Thread Group 1-3,text,true,,834,252,10,10,http://jsonplaceholder.typicode.com/posts/1,142,0,0
1596214586355,139,DELETE,200,OK,Thread Group 1-2,text,true,,769,225,10,10,http://jsonplaceholder.typicode.com/posts/%201,139,0,0
1596214586365,138,DELETE,200,OK,Thread Group 1-9,text,true,,769,225,10,10,http://jsonplaceholder.typicode.com/posts/%201,138,0,0
1596214586371,136,DELETE,200,OK,Thread Group 1-5,text,true,,769,225,10,10,http://jsonplaceholder.typicode.com/posts/%201,136,0,0
1596214586470,43,GET,200,OK,Thread Group 1-10,text,true,,1183,136,10,10,https://jsonplaceholder.typicode.com/posts/1,43,0,27
1596214586494,48,GET,200,OK,Thread Group 1-2,text,true,,1183,136,10,10,https://jsonplaceholder.typicode.com/posts/1,48,0,31
1596214586504,44,GET,200,OK,Thread Group 1-9,text,true,,1183,136,10,10,https://jsonplaceholder.typicode.com/posts/1,44,0,28
1596214586411,144,DELETE,200,OK,Thread Group 1-8,text,true,,769,225,10,10,http://jsonplaceholder.typicode.com/posts/%201,144,0,0
1596214586507,49,GET,200,OK,Thread Group 1-5,text,true,,1183,136,10,10,https://jsonplaceholder.typicode.com/posts/1,49,0,32
1596214586407,153,POST,201,Created,Thread Group 1-6,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,153,0,10
1596214586409,153,POST,201,Created,Thread Group 1-7,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,153,0,11
1596214586438,148,POST,201,Created,Thread Group 1-1,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,148,0,9
1596214586555,44,GET,200,OK,Thread Group 1-8,text,true,,1183,136,10,10,https://jsonplaceholder.typicode.com/posts/1,44,0,26
1596214586442,164,POST,201,Created,Thread Group 1-4,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,164,0,10
1596214586514,160,POST,201,Created,Thread Group 1-10,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,160,0,11
1596214586542,149,POST,201,Created,Thread Group 1-2,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,149,0,10
1596214586548,149,POST,201,Created,Thread Group 1-9,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,149,0,10
1596214586562,141,Put,200,OK,Thread Group 1-7,text,true,,834,252,10,10,http://jsonplaceholder.typicode.com/posts/1,141,0,0
1596214586556,149,POST,201,Created,Thread Group 1-5,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,149,0,10
1596214586560,149,Put,200,OK,Thread Group 1-6,text,true,,834,252,10,10,http://jsonplaceholder.typicode.com/posts/1,149,0,0
1596214586586,140,Put,200,OK,Thread Group 1-1,text,true,,834,252,10,10,http://jsonplaceholder.typicode.com/posts/1,140,0,0
1596214586606,142,Put,200,OK,Thread Group 1-4,text,true,,834,252,10,10,http://jsonplaceholder.typicode.com/posts/1,142,0,0
1596214586599,151,POST,201,Created,Thread Group 1-8,text,true,,963,246,10,10,http://jsonplaceholder.typicode.com/posts,151,0,10
1596214586489,274,DELETE,200,OK,Thread Group 1-3,text,true,,769,225,10,10,http://jsonplaceholder.typicode.com/posts/%201,274,0,0
1596214586763,44,GET,200,OK,Thread Group 1-3,text,true,,1183,136,10,10,https://jsonplaceholder.typicode.com/posts/1,44,0,27
1596214586674,145,Put,200,OK,Thread Group 1-10,text,true,,834,252,10,10,http://jsonplaceholder.typicode.com/posts/1,145,0,0
1596214586697,131,Put,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,10,10,http://jsonplaceholder.typicode.com/posts/1,0,0,0
1596214586691,139,Put,200,OK,Thread Group 1-2,text,true,,834,252,10,10,http://jsonplaceholder.typicode.com/posts/1,139,0,0
1596214586807,23,POST,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[201                                             ]]]

/",2699,0,10,10,http://jsonplaceholder.typicode.com/posts,0,0,9
1596214586703,128,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,8,8,http://jsonplaceholder.typicode.com/posts/%201,0,0,0
1596214586819,13,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,7,7,http://jsonplaceholder.typicode.com/posts/%201,0,0,0
1596214586830,6,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,6,6,http://jsonplaceholder.typicode.com/posts/%201,0,0,0
1596214586705,133,Put,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,5,5,http://jsonplaceholder.typicode.com/posts/1,0,0,0
1596214586709,131,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,4,4,http://jsonplaceholder.typicode.com/posts/%201,0,0,0
1596214586726,114,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,4,3,http://jsonplaceholder.typicode.com/posts/%201,0,0,0
1596214586748,94,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,2,2,http://jsonplaceholder.typicode.com/posts/%201,0,0,0
1596214586750,93,Put,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2699,0,1,1,http://jsonplaceholder.typicode.com/posts/1,0,0,0
